video;face_name;start_frame;end_frame;total_frame;start_time;end_time;duration
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_07_07_19_00/2001_07_07_19_00.mpg;Takeo Hiranuma.jpeg;21521;21637;35953;1076;1082;6
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_07_08_19_00/2001_07_08_19_00.mpg;Yukio HATOYAMA.jpg;7489;7789;23913;374;389;15
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_07_09_19_00/2001_07_09_19_00.mpg;Natsuo YAMAGUCHI.jpg;23289;23969;35953;1165;1199;34
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_07_11_19_00/2001_07_11_19_00.mpg;Junichiro KOIZUMI.jpg;881;2357;35953;44;117;73
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_07_11_19_00/2001_07_11_19_00.mpg;Junichiro KOIZUMI.jpg;4369;5389;35953;218;269;51
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_07_11_19_00/2001_07_11_19_00.mpg;Junichiro KOIZUMI.jpg;6465;6881;35953;323;344;21
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_07_11_19_00/2001_07_11_19_00.mpg;Yukio HATOYAMA.jpg;2537;4269;35953;126;213;87
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_07_12_19_00/2001_07_12_19_00.mpg;Ichiro OZAWA.jpg;6253;6449;35953;312;322;10
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_07_17_19_00/2001_07_17_19_00.mpg;Junichiro KOIZUMI.jpg;13313;13405;35957;666;670;4
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_07_17_19_00/2001_07_17_19_00.mpg;Ichiro OZAWA.jpg;20881;21741;35957;1044;1087;43
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_07_17_19_00/2001_07_17_19_00.mpg;Toranosuke Katayama.jpg;21913;22329;35957;1096;1117;21
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_07_19_19_00/2001_07_19_19_00.mpg;Junichiro KOIZUMI.jpg;153;377;35957;7;18;11
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_07_19_19_00/2001_07_19_19_00.mpg;Junichiro KOIZUMI.jpg;6089;6689;35957;304;334;30
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_07_20_19_00/2001_07_20_19_00.mpg;Kazuo SHII.jpg;13321;13761;35953;666;688;22
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_07_23_19_00/2001_07_23_19_00.mpg;Junichiro KOIZUMI.jpg;997;1129;35961;49;56;7
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_07_24_19_00/2001_07_24_19_00.mpg;Junichiro KOIZUMI.jpg;5217;5281;35961;260;264;4
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_07_24_19_00/2001_07_24_19_00.mpg;Junichiro KOIZUMI.jpg;5557;5761;35961;277;288;11
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_07_24_19_00/2001_07_24_19_00.mpg;Junichiro KOIZUMI.jpg;15129;15141;35961;756;757;1
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_07_24_19_00/2001_07_24_19_00.mpg;Junichiro KOIZUMI.jpg;14669;14721;35961;733;736;3
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_07_24_19_00/2001_07_24_19_00.mpg;Junichiro KOIZUMI.jpg;14785;14885;35961;739;744;5
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_07_26_19_00/2001_07_26_19_00.mpg;Junichiro KOIZUMI.jpg;14005;15557;35961;700;778;78
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_07_27_19_00/2001_07_27_19_00.mpg;Junichiro KOIZUMI.jpg;9505;9845;35961;475;492;17
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_07_30_19_00/2001_07_30_19_00.mpg;Junichiro KOIZUMI.jpg;805;833;35973;40;41;1
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_07_30_19_00/2001_07_30_19_00.mpg;Junichiro KOIZUMI.jpg;3025;3513;35973;151;175;24
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_07_30_19_00/2001_07_30_19_00.mpg;Junichiro KOIZUMI.jpg;3577;5257;35973;178;263;85
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_07_30_19_00/2001_07_30_19_00.mpg;Junichiro KOIZUMI.jpg;5333;5997;35973;266;300;34
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_07_30_19_00/2001_07_30_19_00.mpg;Junichiro KOIZUMI.jpg;16573;17241;35973;829;862;33
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_07_30_19_00/2001_07_30_19_00.mpg;Yukio HATOYAMA.jpg;10077;10221;35973;504;511;7
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_07_30_19_00/2001_07_30_19_00.mpg;Junichiro KOIZUMI.jpg;14049;14261;35973;702;713;11
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_07_31_19_00/2001_07_31_19_00.mpg;Junichiro KOIZUMI.jpg;13061;13993;35973;653;700;47
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_07_31_19_00/2001_07_31_19_00.mpg;Yukio HATOYAMA.jpg;19425;19641;35973;971;982;11
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_07_31_19_00/2001_07_31_19_00.mpg;Takeo Hiranuma.jpeg;25989;26237;35973;1300;1312;12
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_08_01_19_00/2001_08_01_19_00.mpg;Kazuo SHII.jpg;10893;11405;35973;545;570;25
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_08_01_19_00/2001_08_01_19_00.mpg;Yasuo FUKUDA.jpg;20589;21373;35973;1030;1069;39
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_08_02_19_00/2001_08_02_19_00.mpg;Yasuo FUKUDA.jpg;4597;5077;35953;230;254;24
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_08_03_19_00/2001_08_03_19_00.mpg;Naoto KAN.jpg;8941;9785;35953;447;489;42
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_08_03_19_00/2001_08_03_19_00.mpg;Junichiro KOIZUMI.jpg;10245;10453;35953;512;523;11
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_08_06_19_00/2001_08_06_19_00.mpg;Yukio HATOYAMA.jpg;12053;12569;35953;603;628;25
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_08_07_19_00/2001_08_07_19_00.mpg;Junichiro KOIZUMI.jpg;5981;6329;35953;299;316;17
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_08_07_19_00/2001_08_07_19_00.mpg;Junichiro KOIZUMI.jpg;16141;16509;35953;807;826;19
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_08_07_19_00/2001_08_07_19_00.mpg;Junichiro KOIZUMI.jpg;18781;20477;35953;939;1024;85
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_08_07_19_00/2001_08_07_19_00.mpg;Junichiro KOIZUMI.jpg;20569;21121;35953;1029;1056;27
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_08_07_19_00/2001_08_07_19_00.mpg;Takenori KANZAKI.jpg;7477;8097;35953;374;405;31
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_08_08_19_00/2001_08_08_19_00.mpg;Junichiro KOIZUMI.jpg;6513;6961;35953;325;348;23
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_08_08_19_00/2001_08_08_19_00.mpg;Junichiro KOIZUMI.jpg;19505;19537;35953;975;977;2
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_08_08_19_00/2001_08_08_19_00.mpg;Junichiro KOIZUMI.jpg;22601;22685;35953;1130;1135;5
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_08_09_19_00/2001_08_09_19_00.mpg;Junichiro KOIZUMI.jpg;7633;8125;35953;381;406;25
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_08_09_19_00/2001_08_09_19_00.mpg;Junichiro KOIZUMI.jpg;8197;9349;35953;410;467;57
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_08_09_19_00/2001_08_09_19_00.mpg;Junichiro KOIZUMI.jpg;13709;13901;35953;685;695;10
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_08_09_19_00/2001_08_09_19_00.mpg;Junichiro KOIZUMI.jpg;13977;14233;35953;699;712;13
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_08_09_19_00/2001_08_09_19_00.mpg;Naoto KAN.jpg;11537;11913;35953;577;596;19
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_08_09_19_00/2001_08_09_19_00.mpg;Junichiro KOIZUMI.jpg;15989;16353;35953;800;818;18
